DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Accident_SpotB,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Lane_Type,Road_Markings,Spot_Conditions,Side_Walk,Collision_TypeB,Accident_Road,Landmark_first,landmark_second,Distance_LandMark_First,Distance_LandMark_Second,Accident_Description,Latitude,Longitude,Time
Ballari,Bellary Rural PS,10445033820230238,2023,1,2,Road Accidents,Cross roads,Rural Areas,Residential area,Straight and flat,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Sharp Curve,Others,Not Applicable,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,BALLARI-TALURU ROAD,BANGLOUER BAKARI,,1,,SRIDHARAGADDE VILLAGE,15.209379,76.938863,05:11:13 PM
Ballari,Bellary Rural PS,10445033820230249,2023,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Not at  Junction,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,BALLARI-BENGALURU NH15A NEW BYPASS ROAD NEAR HALKUNDI-MINCHERI CIRCLE NEAR HALKUNDI VILLAGE,NEW BYPASS ROAD MINCHERI CIRCLE NEAR HALKUNDI VILLAGE,,25MTRS,,ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಹಲಕುಂದಿ ಗ್ರಾಮದ ಹತ್ತಿರ ಇರುವ ಬಳ್ಳಾರಿ-ಬೆಂಗಳೂರು ಎನ್.ಹೆಚ್.150ಎ ಹೊಸಬೈಪಾಸ್ ರಸ್ತೆಯಲ್ಲಿ ಹಲಕುಂದಿ-ಮಿಂಚೇರಿಯ ಸರ್ಕಲ್ ರಸ್ತೆಯಲ್ಲಿ.,15.07457,76.895103,02:22:25 AM
Ballari,Bellary Rural PS,10445033820230237,2023,1,2,Road Accidents,Other,Rural Areas,Residential area,Other,Human Error,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Very Cold,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,HONNALLAI ROAD NEAR HONNALLI VILLAGE,HAMALI QUATERS,1,1,,"ಸನ್ 2023 ನೇ ಸಾಲಿನ ಸೆಪ್ಟಂಬರ್ ತಿಂಗಳಿನ 29 ನೇ ತಾರೀಖಿನಂದು ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಹೊನ್ನಳ್ಳಿ ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಹಮಾಲಿ ವಸತಿ ಗೃಹಗಳ ಹತ್ತಿರ, ಮೆಡಿಕಲ್ ಸ್ಟೋರ್ ಮಲ್ಲಿ ರವರ ಲೇ ಔಟ್ ಮುಂದಿನ ರಸ್ತೆಯಲ್ಲಿ",15.087479,76.084586,05:52:18 PM
Ballari,Bellary Rural PS,10445033820230263,2023,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,Not Applicable,Simple Injury,Others,Uncontrolled,Curve,Others,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,Other,Near Kanive Maremma Temple,Tumati Road,15 KM,,"Near Kanive Maremma Temple, Tumati Road, Ballari Taluk.",15.104027,76.79825,03:35:10 AM
Ballari,Bellary Rural PS,10445033820230234,2023,1,1,Road Accidents,Narrow road,Rural Areas,Near Petrol Pump,Other,Human Error,Yes,Simple Injury,Hit pedestrian,Uncontrolled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,BALLARI-BENGALURU NH 150 NEAR HALAKUNDI VILLAGE,OPP SRI NANDI RICE MILL,,1FL,,"ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಹಲಕುಂದಿ ಗ್ರಾಮದ ಹತ್ತಿರ ಇರುವ ಶ್ರೀ ನಂದಿ ರೈಲ್ ಮಿಲ್ ಮುಂದಿನ ಬಳ್ಳಾರಿ-ಬೆಂಗಳೂರು ಎನ್.ಹೆಚ್. 150ಎ ರಸ್ತೆಯಲ್ಲಿ, ಭರತ್ ಪೆಟ್ರೂಲ್ ಬಂಕ್ ಹತ್ತಿರದ ಸ್ಥಳವಾಗಿರುತ್ತದೆ.",15.063318,76.875257,09:27:14 AM
Ballari,Bellary Rural PS,10445033820230278,2023,1,2,Road Accidents,Circle,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre Broken Line,Centre Broken Line,Concrete,Run Off Road,BALLARI TO BANGALORE,bridge,,100,,Halkudi new bypass road ballari,15.074568,76.895118,03:27:02 AM
Ballari,Bellary Rural PS,10445033820230141,2023,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Vehicle to Vehicle,Not at  Junction,Others,Others,Concrete,Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,"BALLARI-ROOPANAGUDI ROAD, NEAR SHANKAR BANDE VILLAGE HALLA",SHANKARBAND HALLA,,1 KM,,ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಶಂಕರಬಂಡೆ ಗ್ರಾಮದ ಶಂಕರಬಂಡೆ ಹಳ್ಳದ ಸಿ.ಸಿ. ರಸ್ತೆಯಲ್ಲಿ ಕೃತ್ಯ ನಡೆದಿರುತ್ತದೆ.,15.089379,77.008226,06:54:35 AM
Ballari,Bellary Rural PS,10445033820230283,2023,1,1,Road Accidents,Other,Rural Areas,Residential area,Other,Human Error,Not Applicable,Grievous Injury,Hit pedestrian,Uncontrolled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,BALLARI-BANGLURU ROAD,HALAKUNDI MATHA,,1,,ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಹಲಕುಂದಿ ಗ್ರಾಮದ ಮಠದ ಹತ್ತಿರ ಪೂರ್ವ ದಿಕ್ಕಿನಲ್ಲಿರುವ ಪಿ.ವೆಂಕಟರಮಣ ರವರ ಜಮೀನಿನ ಮುಂದಿನ ಎನ್ ಹೆಚ್. 150 ಎ ಬೆಂಗಳೂರು-ಬಳ್ಳಾರಿ ರಸ್ತೆಯಲ್ಲಿ,15.086588,76.885162,06:18:16 PM
Ballari,Bellary Rural PS,10445033820230288,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,BALLARI-BOMMANAHAL ROAD,BURRRANAYAKANAHLLI,1,500,,BALLARI-BOMMANAHAL ROAD,15.067652,76.951183,09:46:29 PM
Ballari,Bellary Rural PS,10445033820230264,2023,1,1,Road Accidents,Other,City/Town,Open area,Straight and flat,Human Error,No,Fatal,Hit animal,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI TO SANGANAKAL,RESTORENT,,100,,Near republic restorent Sanganakal road sh 132 Ballari,15.166492,76.956243,10:44:10 PM
Ballari,Bellary Rural PS,10445033820230266,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BOMMANAL TO BALLARI,BRIDGE,,100,,"OPP AJAY FORM, NEAR MURTEPPA CROSS BOMMAAL ROAD",15.111323,76.933,05:30:25 PM
Ballari,Bellary Rural PS,10445033820230023,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Curve,Others,Bitumen(Tar),Wet,Not Applicable,Fine,SingleLane,Centre Broken Line,Centre Broken Line,Not Applicable,Others,BALLARI-HONNALLI ROAD,INFORNT OF ANJANEYA TEMPLE,,1,,"ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಹೊನ್ನಾಳ್ಳಿ ರಸ್ತೆಯ ಶ್ರೀ ಆಂಜನೇಯ ಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಮುಂದುಗಡೆ ಹೊನ್ನಾಳ್ಳಿ ಶ್ರೀ ಅಮರೇಶ್ವರ ಮತ್ತು ಗಜಲಕ್ಷ್ಮೀ ದೇವಸ್ತಾನದ ಪಕ್ಕದ ಡಾಂಬರ ರಸ್ತೆಯಲ್ಲಿ ಚಕ್ ಬಂದಿಯನ್ನು ನೋಡಲು ಪೂರ್ವಕ್ಕೆ ಬೈಪಾಸ್ ಗೆ ಹೋಗುವ ರಸ್ತೆ ಇದೆ, ಪಶ್ಚಿಮಕ್ಕೆ ಹೊನ್ನಾಳ್ಲಿ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆ ಇದೆ, ಉತ್ತರಕ್ಕೆ ರಸ್ತೆಯ ಪಕ್ಕದ ಸ್ಥಳ ಹಾಗೂ ದಕ್ಷಿಣಕ್ಕೆ  ರಸ್ತೆಯ ಪಕ್ಕದ ಸ್ಥಳ ಇರುತ್ತದೆ.",15.107819,76.8794457,08:46:15 PM
Ballari,Bellary Rural PS,10445033820230187,2023,1,2,Road Accidents,Narrow road,Rural Areas,Near Petrol Pump,Other,Human Error,No,Damage Only,Vehicle to Vehicle,Not at  Junction,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI-BENGALURU NH 150A NEAR NAYAR PETROL BUNK HALKUNDI VILLAGE,BALLARI BENGALURU NH 150A NEAR NAYAR PETROL BUNK HALKUNDI VILLAGE,,100MTS,,"ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ನಯರ ಪೆಟ್ರೂಲ್ ಬಂಕ್ ಹತ್ತಿರ, ಬಳ್ಳಾರಿ-ಬೆಂಗಳೂರು ಎನ್.ಹೆಚ್.150ಎ ರಸ್ತೆಯಾಗಿರುತ್ತದೆ.",15.078841,76.882301,09:22:38 AM
Ballari,Bellary Rural PS,10445033820230313,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,talur to ballari,DIVIDER,,10,,talur road ballari,15.182161,76.93506,05:54:11 PM
Ballari,Bellary Rural PS,10445033820230341,2023,1,1,Road Accidents,Curves,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,YETTINA BUDIHAL TO MINCHERY,CHARCH,,300,,"MINCHERY VILLAGE, BALLARI",15.058,76.915,07:01:17 PM
Ballari,Bellary Rural PS,10445033820230214,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,NH,Bitumen(Tar),Others,Not Applicable,Others,DualLane,Centre White Line,Others,Concrete,Others,NH,VRKP Cross,NEAR HALAKUNDI,12 Km,,"Opposite to VRKP Cross, Bangaluru Road, Halakundi Village, Ballari.",15.08031,76.88272,06:40:08 PM
Ballari,Bellary Rural PS,10445033820230235,2023,1,1,Road Accidents,Other,Rural Areas,Residential area,Straight and flat,Human Error,Not Applicable,Grievous Injury,Hit pedestrian,Uncontrolled,Others,Others,Not Applicable,Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI-SANGANAKALLU ROAD,NEAR CANAL,YALLAMMA TEMPLE,1,,SANGANAKALLU VILLAGE,15.074527,76.084586,05:52:33 PM
Ballari,Bellary Rural PS,10445033820230282,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI-MOKA ROAD,CHANABASAPPA LEOUT,1,500M,,INFRONT OF CHANNABASAPPA LE OUT MOKA-BALLARI ROAD,15.168963,76.965194,12:54:20 PM
Ballari,Bellary Rural PS,10445033820230310,2023,1,2,Not Applicable,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,kolagal to ballari,BOARD,,100,,KOLAGAL BALLARI ROAD KOLAGAL VILLAGE,15.179,76.877,07:13:53 AM
Ballari,Bellary Rural PS,10445033820230352,2023,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Not at  Junction,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI-MOKA SH 132 NEAR CHAGANURU CROSS ON ROAD,NEAR CHAGANURU CROSS,,25MTS,,ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಬಳ್ಳಾರಿ-ಮೋಕ ರಸ್ತೆಯ ಎಸ್.ಹೆಚ್.132 ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಚಾಗನೂರು ಕ್ರಾಸ್ ಬಳಿ ರಸ್ತೆಯಲ್ಲಿ ಆಗಿರುತ್ತದೆ.,15.200706,77.007876,03:32:47 PM
Ballari,Bellary Rural PS,10445033820230145,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,NH,Bitumen(Tar),Others,Not Applicable,Others,DualLane,Centre Broken Line,Centre Broken Line,Concrete,Others,NH,Inbetween OMC Railway Gate & Police Fireing Range,Bangaluru Road,15 KM,,"Inbetween OMC Railway Gate & Police Fireing Range, Bangaluru Road, Halakundi, Ballari.",15.054804,76.872837,06:26:12 AM
Ballari,Bellary Rural PS,10445033820230284,2023,1,2,Road Accidents,Narrow road,City/Town,Open area,Other,Human Error,No,Damage Only,Vehicle to Vehicle,Uncontrolled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,BALLARI HOSPET NH 63 ROAD,BALLARI HOSPET NH 63 ROAD,,25MTS,,ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಬಳ್ಳಾರಿ-ಹೊಸಪೇಟೆ ಎನ್.ಹೆಚ್. 63 ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಮುಲ್ಲಂಗಿ ಲೇ ಔಟ್ ಮುಂದಿನ ರಸ್ತೆಯಲ್ಲಿ ಘಟನೆ ನಡೆದಿರುತ್ತದೆ.,15.169893,76.847639,07:32:34 AM
Ballari,Bellary Rural PS,10445033820230324,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Two way,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,HOSPET BANGALURU BYPASS ROAD,TOLLGATE,5 MEETER,5 MEET,,"ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಆಲದಹಳ್ಳಿ ಗ್ರಾಮದ ಹತ್ತಿರ ಹಾದು ಹೋದ ಹೊಸಪೇಟೆ - ಬೆಂಗಳೂರು ಬೈಪಾಸ್ ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಟೋಲ್ ಗೇಟ್ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ ಕೃತ್ಯ ಸ್ಥಳ ಇರುತ್ತದೆ.  ಸದರಿ ರಸ್ತೆಯು ಡಾಂಬರ್ ರಸ್ತೆ ಆಗಿದ್ದು, ಪೂರ್ವ-ಪಶ್ಚಿಮ ಉದ್ದವಾಗಿಯೂ ಉತ್ತರ-ದಕ್ಷಿಣ ರಸ್ತೆ ಅಗಳವಾಗಿರುತ್ತದೆ. ಸದರಿ ಕೃತ್ಯ ಸ್ಥಳದಿಂದ ಪಶ್ಚಿಮಕ್ಕೆ ಅಂದಾಜು 150 ಅಡಿ ಅಂತರದಲ್ಲಿ ಟೋಲ್ ಗೇಟ್ ಇರುತ್ತದೆ. ಕೃತ್ಯ ಸ್ಥಳದಿಂದ ಉತ್ತರಕ್ಕೆ 30 ಅಡಿ ತಾರ್ ರಸ್ತೆ ಆಚೆ ತರ್ಲೆ ದೊಡ್ಡ ಕರೆಪ್ಪ ರವರ ಜಮೀನು ಇರುತ್ತದೆ. ಹಾಗೂ ಕೃತ್ಯ ಸ್ಥಳದಿಂದ ದಕ್ಷಿಣಕ್ಕೆ 30 ಅಡಿ ತಾರ್ ರಸ್ತೆ ಆಚೆ ತರ್ಲೆ ದೊಡ್ಡ ಕರೆಪ್ಪ ರವರ ಜಮೀನು ಇರುತ್ತದೆ.  ಕೃತ್ಯ ಸ್ಥಳದಿಂದ ಸುಮಾರು 1 ಕಿ.ಮೀ ಅಂತರದಲ್ಲಿ ದಕ್ಷಿಣಕ್ಕೆ ಹೊಸ ಬೈಪಾಸ್ ರಸ್ತೆ ಇರುತ್ತದೆ.  ಅಪಘಾತಪಡಿಸಿದ ಲಾರಿ ಮತ್ತು ಅಪಘಾತಕ್ಕೋಳಗಾದ ಮೋಟಾರ್ ಸೈಕಲ್ ಇವುಗಳನ್ನು ಅಪಘಾತದ ನಂತರದಲ್ಲಿ ರಸ್ತೆಯ ಸಂಚಾರಕ್ಕೆ ಅಡ್ಡಿಯಾಗಬಾರದೆಂದು ಠಾಣೆಗೆ ತೆಗೆದುಕೊಂಡು ಹೋಗಿ ಈಗಾಗಲೇ ಜಪ್ತುಪಡಿಸಿಕೊಂಡಿದ್ದಾಗಿ ಪಿ.ಎಸ್.ಐ. ರವರು ತಿಳಿಸಿದರು.",15.130773,76.865208,09:45:51 PM
Ballari,Bellary Rural PS,10445033820230228,2023,1,1,Road Accidents,Other,Rural Areas,Residential area,Other,Human Error,No,Fatal,Others,Uncontrolled,Others,Minor District Road,Bitumen(Tar),Dry,Not Applicable,Cloudy,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,TIRUMALANAGARA-ASUNDI ROAD,TIRUMALANGARA CAMP,,1,,ಸನ್ 2023 ನೇ ಸಾಲಿನ ಆಗಸ್ಟ ತಿಂಗಳಿನ 23ನೇ ತಾರೀಖಿನಂದು  ಬಳ್ಳಾರಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ತಿರುಮಲ ನಗರ ಕ್ಯಾಂಪ್ನ ಸ್ಮಶಾನದ ಮುಂದೆ ಬರುವ ತಿರುಮಲನಗರ ಕ್ಯಾಂಪ್-ಅಸುಂಡಿ ಗ್ರಾಮದ ಡಾಂಬರ ರಸ್ತೆಯಲ್ಲಿ ಈ ಕೆಳಗೆ ಸಹಿ ಮಾಡಲಿರುವ ಪಂಚರಾದ ನಮ್ಮಗಳ ಸಮಕ್ಷಮ ಹೇಳಿ ಲ್ಯಾಪ್ ಟ್ಯಾಪ್ನಲ್ಲಿ ಟೈಪ್ ಮಾಡಿಸಿದ ಪಂಚನಾಮೆ.,15.087479,77.015125,05:13:33 PM
Ballari,Bellary Rural PS,10445033820230331,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Straight and flat,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,BALLARI TO KURUGOD,POLE,,100,,NEAR KRISHNANGAR CAMP BALLARI TO KURUGOD ROAD,15.228,76.25,03:42:41 PM
Ballari,Bellary Traffic PS,10445033720190102,2019,1,2,Not Applicable,Circle,City/Town,In bazaar,Other,Not Applicable,Yes,Simple Injury,Hit bicyclist,Give way sign,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre White Line,Others,Concrete,Hit and Run,30,0,0,2KM,2,BALLARI,1.0,1.5,05:21:34 PM
Ballari,Bellary Traffic PS,10445033720200004,2020,1,1,Road Accidents,Narrow road,City/Town,Near Petrol Pump,Straight and flat,Not Applicable,Yes,Damage Only,Others,Controlled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR DWARAKA HOTEL NEAR BHARATH PETROL BUNK BALLARI BANGLORE ROAD BALLARI,DWARAKA HOTEL NEAR,,0.5 KM,,NEAR DWARAKA HOTEL NEAR BHARATH PETROL BUNK BALLARI BANGLORE ROAD BALLARI,15.133596,76.919126,07:13:02 AM
Ballari,Bellary Traffic PS,10445033720200010,2020,1,2,Road Accidents,Other,City/Town,Near Bus stop,Straight and flat,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR LORRRY TERMINAL BALLARI BANGLORE ROAD BALLARI,NEAR LORRY TERMINAL BALLARI,,0.5 KM,,NEAR LORRRY TERMINAL BALLARI BANGLORE ROAD BALLARI,15.13559,76.919984,07:52:26 PM
Ballari,Bellary Traffic PS,10445033720200006,2020,1,2,Road Accidents,Narrow road,City/Town,In bazaar,Straight and flat,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Straight and flat,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,3RD CROSS SATYAVANI NAGARA NEAR AIRPORT ROAD BALLARI,3RD CROSS SATYAVANI NAGARA NEAR AIRPORT ROAD BALLARI,,4 KM,,3RD CROSS SATYAVANI NAGARA NEAR AIRPORT ROAD BALLARI,15.156452,76.9050919,09:43:45 AM
Ballari,Bellary Traffic PS,10445033720200001,2020,1,1,Road Accidents,Circle,City/Town,Near School or College,Other,Not Applicable,No,Simple Injury,Hit pedestrian,Controlled,Others,Two way,Bitumen(Tar),Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,"INFRONT OF SHISHUVIHARA, TALUR ROAD, BALLARI",4,,4,,"INFRONT OF SHISHUVIHARA, TALUR ROAD, BALLARI",15.163089,76.929373,08:23:16 AM
Ballari,Bellary Traffic PS,10445033720200018,2020,1,2,Road Accidents,Circle,City/Town,Narrow bridge or culverts,Other,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Curve,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR MOTHI CIRCLE FLY OVER AMBEDKAR CIRCLE BALLARI,NEAR MOTHI CIRCLE FLY OVER AMBEDKAR CIRCLE BALLARI,,1 KM,,NEAR MOTHI CIRCLE FLY OVER AMBEDKAR CIRCLE BALLARI,15.143093,76.919367,11:39:11 PM
Ballari,Bellary Traffic PS,10445033720200005,2020,1,1,Road Accidents,Circle,City/Town,Near Bus stop,Straight and flat,Not Applicable,Yes,Simple Injury,Hit pedestrian,Controlled,Hump,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR GUGGARAHATTI BUS STAND BALLARI BANGLORE ROAD BALLARI,NEAR GUGGARAHATTI BUS STAND BALLARI BANGLORE ROAD BALLARI,,3 KM,,NEAR GUGGARAHATTI BUS STAND BALLARI BANGLORE ROAD BALLARI,15.126926,76.91541,04:46:17 PM
Ballari,Bellary Traffic PS,10445033720200016,2020,1,2,Road Accidents,Curves,City/Town,Near a factory industrial area,Other,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Curve,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,ANANTHAPUR BYPASS ROAD NEAR GUGGARAHATTI,ANANTHAPUR BYPASS ROAD NEAR GUGGARAHATTI,,3 KM,,ANANTHAPUR BYPASS ROAD NEAR GUGGARAHATTI,15.125829,76.951227,09:04:25 AM
Ballari,Bellary Traffic PS,10445033720200011,2020,1,2,Road Accidents,Other,City/Town,Near office complex,Other,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR APMC MARTKET BALLARI BANGLORE ROAD BALLARI,NEAR APMC MARTKET BALLARI BANGLORE ROAD BALLARI,,1 KM,,NEAR APMC MARTKET BALLARI BANGLORE ROAD BALLARI,15.129757,76.917829,05:42:34 PM
Ballari,Bellary Traffic PS,10445033720200013,2020,1,2,Road Accidents,Other,City/Town,Near a factory industrial area,Other,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR GURUKULA SCHOOL BALLARI BANGLORE ROAD NEAR GUGGARAHATTI BALLARI,NEAR GURUKULA SCHOOL BALLARI BANGLORE ROAD NEAR GUGGARAHATTI BALLARI,,2 KM,,NEAR GURUKULA SCHOOL BALLARI BANGLORE ROAD NEAR GUGGARAHATTI BALLARI,15.119971,76.910427,10:14:22 AM
Ballari,Bellary Traffic PS,10445033720200036,2020,1,1,Not Applicable,Cross roads,City/Town,Near School or College,Other,Not Applicable,No,Others,Others,Controlled,Incline,NH,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR BBC COLLEGE SIRUGUPPA ROAD BALLARI,3,3,3 KM,,NEAR BBC COLLEGE SIRUGUPPA ROAD BALLARI,15.153029,76.9194699,08:28:14 AM
Ballari,Bellary Traffic PS,10445033720210013,2021,1,1,Road Accidents,Circle,City/Town,Near School or College,Other,Not Applicable,No,Damage Only,Others,Controlled,Curve,NH,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NEAR ALLIPURA,4,,4,,NEAR ALLIPURA,15.168053,76.8544889,09:49:51 AM
