DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Accident_SpotB,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Lane_Type,Road_Markings,Spot_Conditions,Side_Walk,Collision_TypeB,Accident_Road,Landmark_first,landmark_second,Distance_LandMark_First,Distance_LandMark_Second,Accident_Description,Latitude,Longitude,Time
Vijayanagara,Halavagilu PS,10438011620190055,2019,1,1,Not Applicable,Other,Rural Areas,Open area,Curve,Not Applicable,No,Simple Injury,Others,Uncontrolled,Curve,Others,Bitumen(Tar),Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Near chirasthahalli village,Near chirasthahalli village,,03,,ಸನ್ 2019 ನೇ ಇಸವಿ ಮೇ ಮಾಹೇ ತಾರೀಖು 16 ರಂದು ಹಲುವಾಗಲು ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಚಿರಸ್ತಹಳ್ಳಿ ಗ್ರಾಮದ ಹತ್ತಿರದ ಮೆಕ್ಕೆ ಜೋಳದ ಫ್ಯಾಕ್ಟರಿ (CHAROEN POKPHAND TRADING (INDIA) PRIVATE LIMITED) ಹತ್ತಿರ ಹರಪನಹಳ್ಳಿ – ಹರಿಹರ ಮಖ್ಯೆ ರಸ್ತೆಯಲ್ಲಿ ಪಂಚರಾದ ನಾವುಗಳು ಹೇಳಿ ಬರೆಯಿಸಿದ ಪಂಚನಾಮೆ.,14.685149,75.900503,03:32:11 AM
Vijayanagara,Halavagilu PS,10438011620190096,2019,1,1,Not Applicable,Other,Rural Areas,Open area,Straight and flat,Not Applicable,No,Grievous Injury,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Very Cold,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Kadathi road,01,,1,,ಸನ್ 2019 ನೇ ಇಸ್ವೀ ಸೆಪ್ಟೇಬರ್ ಮಾಹೇ ತಾರೀಖು 29 ರಂದು ಹಲುವಾಗಲು ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಕಡತಿ ಕ್ಯಾಂಪ್ ಹತ್ತಿರ ಹಲುವಾಗಲು – ದುಗ್ಗಾವತಿ ರಸ್ತೆಯಲ್ಲಿ ಈ ಕೆಳಕಂಡ ಪಂಚರಾದ ನಾವುಗಳು ಹೇಳಿ ಬರೆಯಿಸಿದ ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳ ಪಂಚನಾಮೆ.,14.656438,75.823002,09:21:30 AM
Vijayanagara,Halavagilu PS,10438011620190116,2019,1,1,Not Applicable,Other,Rural Areas,Open area,Other,Not Applicable,No,Simple Injury,Others,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Others,Not Applicable,Others,DUGGAVATHI TELIGI ROAD,01,,03,,ದುಗ್ಗಾವತಿ ತೆಲಿಗಿ ಮಧ್ಯ,14.650345,75.888473,03:28:48 AM
Vijayanagara,Halavagilu PS,10438011620190097,2019,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Very Hot,Others,Centre Broken Line,Centre Broken Line,Not Applicable,Others,Duggavathi vatlahalli road,01,,03,,ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳದ ಪಂಚನಾಮೆಯನ್ನು ಮಾಡಿರುತ್ತದೆ.,14.621928,75.858767,02:43:28 AM
Vijayanagara,Halavagilu PS,10438011620200009,2020,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,Not Applicable,Others,Vehicle to Vehicle,Uncontrolled,Curve,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,DualLane,Centre Broken Line,Others,Not Applicable,Others,HARIHARA HARAPPANAHALLI SH ROAD,EDIGARA SHIVAMURTHYAPPA FORMING LAND,S ANJINAPPPA FORMING LAND TOWARDS EAST,30 FT,,ಚಿರಸ್ತಹಳ್ಳಿ ಗ್ರಾಮದ ಸಮೀಪ ಇರುವ ಈಡಿಗರ ಶಂಕರ ಮೂರ್ತಿ ಇವರ ಜಮೀನಿನ ಪಕ್ಕದಲ್ಲಿ ಹಾದು ಹೋಗುರಿವ ಹರಿಹರ ಹರಪ್ಪನಹಳ್ಳಿ ರಾಜ್ಯ ಹೆದ್ದಾರಿ ಕ್ರಾಸ್ ರಸ್ತೆಯಲ್ಲಿ ಕೃತ್ಯ ನೆಡೆದ ಸ್ಥಳದಲ್ಲಿ ಮಾಡಿರುವ ಪಂಚನಾಮೆ.,14.701186,75.889117,10:50:07 AM
Vijayanagara,Halavagilu PS,10438011620200069,2020,1,2,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Others,Not Applicable,Others,In between Alagenchikere Yadihalli road,North side Shekarappa Land,South side Palaksha Land,20,,.,14.660969,75.940645,06:41:28 PM
Vijayanagara,Halavagilu PS,10438011620200027,2020,1,2,Road Accidents,Narrow road,City/Town,Open area,Other,Human Error,Yes,Fatal,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre White Line,Others,Asphalted,Others,Harihara-Hospet,G Dadapura Cross,,14,,ದಿನಾಂಕ: 15.03.2020 ರಂದು ಮಧ್ಯಾಹ್ನ 1.30 ಗಂಟೆ ಸುಮಾರಿಗೆ ಚಿರಸ್ಥಹಳ್ಳಿ ಗ್ರಾಮದ ಸಮೀಪ ಜಿ.ದಾದಾಪುರ ಕ್ರಾಸ್ ಬಳಿ ಹರಪನಹಳ್ಳಿ-ಹರಿಹರ ರಸ್ತೆಯಲ್ಲಿ,14.707091,75.904656,07:07:31 PM
Vijayanagara,Halavagilu PS,10438011620200016,2020,1,1,Road Accidents,Offset,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Hit bicyclist,Controlled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,No Side Walk,Skidding or Self accident,SH-25,Tar,,16 km,,ತೆಲಗಿ ಗ್ರಾಮದ ಹತ್ತಿರ ರಾಜ್ಯ ಹೆದ್ದಾರಿ-25 ರಲ್ಲಿ,14.660059,75.891683,11:27:18 AM
Vijayanagara,Halavagilu PS,10438011620200012,2020,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,Not Applicable,Grievous Injury,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Others,Not Applicable,Others,Haluvagalu to Nittur Road,Guddavara Kotreshappa Land,,10,,.,14.708762,75.774694,04:57:55 AM
Vijayanagara,Halavagilu PS,10438011620200013,2020,1,1,Road Accidents,Curves,Rural Areas,Open area,Other,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Curve,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre Yellow Line,Others,Concrete,Others,Neelagunda-Kunchuru,Near Kunchuru,,15,,ದಿನಾಂಕ: 11.02.2020 ರಂದು ಬೆಳಗಿನಜಾವ 12.30 ಗಂಟೆ ಸುಮಾರಿಗೆ ನಾವು ಮೈಲಾರದ ಕಾರ್ಣಿಕೋತ್ಸವದ ಪ್ರಯುಕ್ತ ಪಾದ ಯಾತ್ರೆಯಲ್ಲಿ ಮೈಲಾರಕ್ಕೆ ನಡೆದುಕೊಂಡು ಹೋಗುತ್ತಿರುವಾಗ ಹರಪನಹಳ್ಳಿ ತಾ|| ಕುಂಚೂರು ಗ್ರಾಮದ ಹೈಸ್ಕೂಲ್ ಸಮೀಪದ ನೀಲಗುಂದ-ಕುಂಚೂರು ರಸ್ತೆಯಲ್ಲಿ,14.730913,75.820407,04:17:19 AM
Vijayanagara,Halavagilu PS,10438011620200018,2020,1,2,Road Accidents,Curves,City/Town,Open area,Curve,Human Error,No,Fatal,Vehicle to Vehicle,No signal lights,Curve and Incline,Major District Road,Bitumen(Tar),Dry,No influence on accident,Clear,DualLane,Centre White Line,Others,Asphalted,Others,Halwagalu-Nitturu-Duggavathi,Near Halwagalu,,35,,ದಿನಾಂಕ: 22.02.2020 ರಂದು ಸಂಜೆ 5.15 ಗಂಟೆ ಸುಮಾರಿಗೆ ಹರಪನಹಳ್ಳಿ ತಾ|| ಹಲುವಾಗಲು ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಗೆ ಸೇರಿದ ಹಲುವಾಗಲು ಗ್ರಾಮದ ಶಿಂಗ್ರಿಹಳ್ಳಿ ಹನುಮಂತಪ್ಪನ ಅಡಿಕೆ ತೋಟದ ಸಮೀಪದ ತಳವಾರ ಗಂಗಪ್ಪ ತಂದೆ ಭೀಮಪ್ಪ ರವರ ಜಮೀನಿನ ಪಕ್ಕದಲ್ಲಿ ಹಾದು ಹೋಗಿರುವ ದುಗ್ಗಾವತಿ-ನಿಟ್ಟೂರು-ಹಲುವಾಗಲು ಕಡೆ ಹೋಗುವ ರಸ್ತೆಯ ತಿರುವಿನಲ್ಲಿ,14.709788,75.778801,01:30:17 AM
Vijayanagara,Halavagilu PS,10438011620200060,2020,1,2,Road Accidents,Curves,Rural Areas,Near a factory industrial area,Curve,Human Error,No,Fatal,Vehicle to Vehicle,Not at  Junction,Curve,State Highway,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,"On SH-25, Harapanahalli-Harihar Road, Near Factory, Chirasthahalli Village, Harapanahalli Tq",Near Chirasthahalli Village,,15 kms,,"On SH-25, Harapanahalli-Harihar Road, Near Factory, Chirasthahalli Village, Harapanahalli Tq",14.702526,75.890353,06:15:09 PM
Vijayanagara,Halavagilu PS,10438011620200054,2020,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Simple Injury,Others,Uncontrolled,Curve,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Others,Not Applicable,Others,Majjigere Village Road near Basveshvara Temple,Near Basaveshvara Temple,,12feet,,.,14.761838,75.880264,06:39:16 PM
Vijayanagara,Halavagilu PS,10438011620200023,2020,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Others,Not Applicable,Others,Kunchur- Ittigudi Road State Highway-02,1,1,1,1,.,14.733858,75.825986,12:08:41 AM
Vijayanagara,Halavagilu PS,10986011620230097,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,Not Applicable,Fatal,Vehicle to Vehicle,Uncontrolled,Slight Curve,State Highway,Bitumen(Tar),Others,Not Applicable,Snow,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,Near Oni Manera Land,Near Oni Manera Land,,20,,"On MDR, Near Oni Manera Land, Chirastahalli-Gungagatti Road.",14.690203,75.923692,06:28:08 AM
Vijayanagara,Halavagilu PS,10986011620230079,2023,1,2,Road Accidents,Narrow road,Rural Areas,Near a religious place,Other,Human Error,Yes,Fatal,Vehicle to Vehicle,Uncontrolled,Straight and flat,Others,Bitumen(Tar),Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,Near Haluvagalu Dandi Durugamma Temple,Near Haluvagalu Dandi Durugamma Temple,,3 Kms,,"On MDR, Near Haluvagalu Dandi Durugamma Temple, Haluvagalu- Matturu Road.",14.706514,75.781661,07:34:52 AM
Vijayanagara,Halavagilu PS,10986011620230090,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Curve,Human Error,No,Damage Only,Others,Not at  Junction,Slight Curve,Others,Bitumen(Tar),Dry,No influence on accident,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Run Off Road,Gundagatti-Chirasthahalli Road,Electric Pol,,50 Ft,,.,14.687342,75.937796,07:22:35 PM
Vijayanagara,Halavagilu PS,10986011620230095,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Other,Human Error,Not Applicable,Fatal,Vehicle to Vehicle,Uncontrolled,Slight Curve,Service Road,Bitumen(Tar),Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,Near Alagilavada Village Mulimani Jathappa Land,Near Alagilavada Village Mulimani Jathappa Land,,25kms,,"On MDR, Near Alagilavada Village Mulimani Jathappa Land, Alagilavada-Shivapura Road.",14.68929,75.855328,08:34:53 PM
Vijayanagara,Halavagilu PS,10986011620230074,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Straight and flat,State Highway,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,"Near Shambavi Dhaba, Middle Of Rangapura-Bendigeri, Harapanahalli-Kunchikeri Road",Near Shamabavi Dhaba,,12 Kms,,"Near Shambavi Dhaba, Middle Of Rangapura-Bendigeri, Harapanahalli-Kunchikeri Road.",14.655445,75.957391,08:50:37 PM
Vijayanagara,Hampi Traffic PS,10986188420230013,2023,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Grievous Injury,Others,Uncontrolled,Curve,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Run Off Road,hampi to kamalapura road,Behind Uddana Veerebhadra Temple road curve,,1.5 km,,"ಕೃತ್ಯ ಸ್ಥಳವು ಹಂಪಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ ಸರಹದ್ದಿನಲ್ಲಿ ಬರುವ ಹಂಪಿಯಿಂದ ಕಮಲಾಪುರಕ್ಕೆ ಹೋಗುವ ಮಾರ್ಗದ ಥಾರ್ ರಸ್ತೆಯಾಗಿದ್ದು, ಮಾರ್ಗ ಮಧ್ಯದಲ್ಲಿ ಬರುವ ಉದ್ದಾನ ವೀರಭದ್ರ ದೇವಸ್ಥಾನದ ಹಿಂಭಾಗದಲ್ಲಿರುವ ರಸ್ತೆಯ ತಿರುವಿನ ಸ್ಥಳವಾಗಿರುತ್ತದೆ. ಸದರಿ ರಸ್ತೆಯು ಸುಮಾರು 20 ಅಡಿ ಅಗಲದ ಥಾರ್ ರಸ್ತೆಯಾಗಿರುತ್ತದೆ. ಕೃತ್ಯ ಸ್ಥಳವು ರಸ್ತೆಯ ಮದ್ಯದ ಸ್ಥಳವಾಗಿರುತ್ತದೆ. ಸ್ಥಳದಿಂದ ಪೂರ್ವಕ್ಕೆ ಕಮಲಾಪುರ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆಯಿದ್ದು ಸುಮಾರು 80 ಅಡಿ ದೂರದಲ್ಲಿ ರಸ್ತೆಯ ತಿರುವು ಇದೆ. ಪಶ್ಚಿಮಕ್ಕೆ ಹಂಪಿ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆ ಹಾಗೂ ಅಪಘಾತವಾದ ರಸ್ತೆಯ ತಿರುವು ಇದೆ. ಉತ್ತರಕ್ಕೆ ರಸ್ತೆ ಆಚೆ ನಾರಯಣ ಶೆಟ್ಟಿ ರವರ ಜಮೀನು ಇರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ ಸದರಿ ರಸ್ತೆ ಇದ್ದು ಆಚೆ ಕುರುಬರ ಕರಿಯಪ್ಪ ರವರ ಜಮೀನು ಇರುತ್ತದೆ.  	ಕೃತ್ಯ ಸ್ಥಳದ ಚೆಕ್ ಬಂದಿ ನೋಡಲು ಪೂರ್ವಕ್ಕೆ ಕಮಲಾಪುರ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆ. ಪಶ್ಚಿಮಕ್ಕೆ ಹಂಪಿ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆ ಹಾಗೂ ರಸ್ತೆಯ ತಿರುವು ಇದೆ. ಉತ್ತರಕ್ಕೆ ರಸ್ತೆ ಆಚೆ ನಾರಯಣ ಶೆಟ್ಟಿ ರವರ ಜಮೀನು ಇರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ ಸದರಿ ರಸ್ತೆ ಇದ್ದು ಆಚೆ ಕುರುಬರ ಕರಿಯಪ್ಪ ರವರ ಜಮೀನು ಇರುತ್ತದೆ",15.323154,76.460369,03:01:54 PM
Vijayanagara,Hampi Traffic PS,10986188420230015,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Yes,Simple Injury,Hit pedestrian,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,hampi to kamalapura road,NEAR QUEENS BATH,,3 KM,,ಕೃತ್ಯ ಸ್ಥಳವು ಹಂಪಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನ ಕಮಲಾಪುರದಿಂದ ಹಂಪಿಗೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ರಾಣಿ ಸ್ನಾಗೃಹದ ಬಳಿ ರಸ್ತೆಯ ಸ್ಥಳವಾಗಿದ್ದು ಸದರಿ ಸ್ಥಳವು ರಸ್ತೆಯ ಹಂಪಿ ಕಡೆಯಿಂದ ಹೋಗುವಾಗ ರಸ್ತೆಯ ಎಡಬದಿಯ ಸ್ಥಳವಾಗಿರುತ್ತದೆ. ಸದರಿ ರಸ್ತೆಯು ಸುಮಾರು 14 ಅಡಿಯ ಥಾರ್ ರಸ್ತೆಯಾಗಿರುತ್ತದೆ. ಸ್ಥಳದಿಂದ ಸುಮಾರು 50 ಮೀಟರ್ ದೂರದಲ್ಲಿ ಪೂರ್ವಕ್ಕೆ ರಸ್ತೆಯ ತಿರುವು ಇರುತ್ತದೆ. ಪಶ್ಚಿಮಕ್ಕೆ ಹಂಪಿ ಕಡೆಗೆ ಹೋಗು ರಸ್ತೆಯಿದ್ದು ಸುಮಾರು 40 ಮೀಟರ್ ದೂರದಲ್ಲಿ ರಾಣಿ ಸ್ನಾಗೃಹಕ್ಕೆ ಹೋಗುವ ರಸ್ತೆ ಗೇಟ್ ಇರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ರಾಣಿ ಸ್ನಾನಗೃಹದ ಕಾಂಪೋಂಡ್ ಇದ್ದು ಆಚೆ ಸುಮಾರು 40 ಮೀಟರ್ ದೂರದಲ್ಲಿ ರಾಣಿ ಸ್ನಾನಗೃಹದ ಸ್ಮಾರಕ ಕಟ್ಟಡವಿರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ ಕಮಲಾಪುರ-ಹಂಪಿ ಮಾರ್ಗದ ರಸ್ತೆಯಿದ್ದು ಆಚೆ ಹಂಪಿ ಜಾಫರ್ ಸಾಬ್ ರವರ ಜಮೀನು ಇರುತ್ತದೆ. ನಂತರ ಸ್ಥಳದಲ್ಲಿ ಪರಿಶೀಲಿಸಲು ಅಪಘಾತಪಡಿಸಿ ನಿಲ್ಲಿಸದೇ ಹೋದ ಕ್ರೇನ್ ನ ಯಾವುದೇ ಕುರುಹುಗಳು ಇರುವುದಿಲ್ಲ. 	ಕೃತ್ಯ ಸ್ಥಳದ ಚೆಕ್ ಬಂದಿ ನೋಡಲು ಪೂರ್ವಕ್ಕೆ ಹಂಪಿ ಕಡೆಯಿಂದ ಕಮಲಾಪುರಕ್ಕೆ ಹೋಗುವ ರಸ್ತೆ ಪಶ್ಚಿಮಕ್ಕೆ ಕಮಲಾಪುರ ಕಡೆಯಿಂದ ಹಂಪಿಗೆ ಹೋಗುವ ರಸ್ತೆಯಿರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ರಾಣಿ ಸ್ನಾನಗೃಹ ಕಾಂಪೊಂಡ್ ಇದ್ದು ಆಚೆ ಹಂಪಿ ಪ್ರಾಧಿಕರದ ರಾಣಿ ಸ್ನಾನಗೃಹದ ಖಾಲಿ ಪಾರ್ಕ ಸ್ಥಳವಿರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ ಕಮಲಾಪುರ-ಹಂಪಿ ಮಾರ್ಗದ ರಸ್ತೆಯಿದ್ದು ಆಚೆ ಹಂಪಿ ಜಾಫರ್ ಸಾಬ್ ರವರ ಜಮೀನು ಇರುತ್ತದೆ,15.312948,76.473072,10:50:39 PM
Vijayanagara,Hampi Traffic PS,10986188420230014,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Grievous Injury,Hit pedestrian,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre Broken Line,Centre Broken Line,Concrete,Head on,SH 49 HOSAPETE TO KAMALAPURA ROAD,NEAR KADDIRAMPURA CROSS,,4KM,,ಕೃತ್ಯ ಸ್ಥಳವು ಹಂಪಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ ಸರಹದ್ದಿನ ಕಡ್ಡಿರಾಂಪುರ ಕ್ರಾಸ್ ನ ಬಳಿ ಹೊಸಪೇಟೆ-ಕಮಲಾಪುರ ಮಾರ್ಗದ ಎಸ್.ಹೆಚ್-49 ರಸ್ತೆಯಲ್ಲಿನ ಎಡಬದಿಯ ಸ್ಥಳವಾಗಿರುತ್ತದೆ. ಸದರಿ ರಸ್ತೆಯು ಸುಮಾರು 40 ಅಡಿ ಅಗಲ ಥಾರ್ ರಸ್ತೆಯಾಗಿರುತ್ತದೆ. ಸ್ಥಳವು ಹೊಸಪೇಟೆ ಕಡೆಯಿಂದ ಕಮಲಾಪುರಕ್ಕೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ರಸ್ತೆಯ ರಸ್ತೆಗೆ ಎಡಬದಿಯಲ್ಲಿನ ಸ್ಥಳವಾಗಿದ್ದು ಸ್ಥಳದಿಂದ ಪೂರ್ವಕ್ಕೆ ಕಮಲಾಪುರ ಕಡೆ ಹೋಗುವ ರಸ್ತೆಯಿದ್ದು ಸುಮಾರು 100 ಮೀಟರ್ ದೂರದಲ್ಲಿ ಅಂಜನೇಯ ದೇವಸ್ಥಾನವಿದೆ. ಹಾಗೂ ಪಶಿಮಕ್ಕೆ ಹೊಸಪೇಟೆ ಕಡೆ ಹೋಗುವ ರಸ್ತೆಯಿದ್ದು ಸಮಾರು 60 ಅಡಿ ದೂರದಲ್ಲಿ ಎಸ್.ಹೆಚ್-49 ರಸ್ತೆಯಿಂದ ಹಂಪಿಗೆ ಹೋಗುವ ರಸ್ತೆ ಹಾಗೂ ಕಮಾನ್ ಇರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ರಸ್ತೆಯ ಬದಿಯ ಖಾಲಿ ಜಾಗ ಆಚೆ ಪ್ರಿಯದಶರ್ಿನಿ ಹೊಟೇಲ್ ಮಾಲಿಕರಾದ ಉಮಾಮಹೇಶ್ವರ ರವರ ಖಾಲಿ ಜಾಗ ಇರುತ್ತದೆ. ಮತ್ತು ದಕ್ಷಿಣಕ್ಕೆ ಎಸ್.ಹೆಚ್-49 ರಸ್ತೆಯಿದ್ದು ಆಚೆ ಹುಲುಗಪ್ಪ ರವರ ಜಮೀನು ಇದೆ.  	ಕೃತ್ಯ ಸ್ಥಳದ ಚೆಕ್ ಬಂದಿ ನೋಡಲು ಪೂರ್ವಕ್ಕೆ ಕಮಲಾಪುರ ಕಡೆಗೆ ಹೋಗುವ ಎಸ್.ಹೆಚ್-49 ಥಾರ್ ರಸ್ತೆಯಿರುತ್ತದೆ. ಪಶ್ಚಿಮಕ್ಕೆ ಹೊಸಪೇಟೆ ಕಡೆಗೆ ಹೋಗುವ ಎಸ್.ಹೆಚ್-49 ಥಾರ್ ರಸ್ತೆಯಿರುತ್ತದೆೆ. ರಸ್ತೆಯ ಬದಿಯ ಖಾಲಿ ಜಾಗ ಆಚೆ ಪ್ರಿಯದಶರ್ಿನಿ ಹೊಟೇಲ್ ಮಾಲಿಕರಾದ ಉಮಾಮಹೇಶ್ವರ ರವರ ಖಾಲಿ ಜಾಗ ಇರುತ್ತದೆ. ಮತ್ತು ದಕ್ಷಿಣಕ್ಕೆ ಎಸ್.ಹೆಚ್-49 ರಸ್ತೆಯಿದ್ದು ಆಚೆ ಹುಲುಗಪ್ಪ ರವರ ಜಮೀನು ಇದೆ,15.301178,76.449022,01:11:06 PM
Vijayanagara,Hampi Traffic PS,10986188420230016,2023,1,1,Road Accidents,Narrow road,Rural Areas,Residential area,Other,Human Error,No,Grievous Injury,Hit pedestrian,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,kamalapura to hosapete sh-49 road,BEHIND GALEMMA TEMPLE,,6 KM,,ಹಂಪಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ ಸರಹದ್ದಿನ ಗಾಳೆಮ್ಮ ಗುಡಿ ಗ್ರಾಮದ ಗಾಳೆಮ್ಮ ದೇವಸ್ಥಾನ ಬಳಿ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಹತ್ತಿರ ಹೊಸಪೇಟೆ-ಕಮಲಾಪುರ ಮಾರ್ಗದ ಎಸ್.ಹೆಚ್-49 ರಸ್ತೆ ಬಳಿ ರಸ್ತೆಯಲ್ಲಿ,15.293596,76.442139,05:28:44 PM
Vijayanagara,Harapanahalli PS,10438011520190018,2019,1,2,Road Accidents,Narrow road,Rural Areas,Open area,,Human Error,Yes,Grievous Injury,Head on,Controlled,Others,State Highway,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Near Shrungarathota Village,Near Hattimata Swami Landa,,15 kms,,ಹರಪನಹಳ್ಳಿ ಹೊಸಪೇಟೆ ರಸ್ತೆಯ ಶೃಂಗಾರತೋಟ ಗ್ರಾಮದ ಹತ್ತಿರವಿರುವ ಹತ್ತಿ ಮಠದ ಸ್ವಾಮಿಯವರ ಜಮೀನಿನ ಹತ್ತಿರ,14.81926,75.997471,04:06:00 AM
Vijayanagara,Harapanahalli PS,10438011520190030,2019,1,2,Road Accidents,Other,Rural Areas,Open area,,Human Error,No,Grievous Injury,Others,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Harihara-Hosapet Road,Hosapete Harihara Road,Near Nandibevuru Village,14,,.,14.905028,76.050207,01:18:37 AM
Vijayanagara,Harapanahalli PS,10438011520190055,2019,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Straight and flat,Human Error,No,Simple Injury,Others,Uncontrolled,Straight and flat,State Highway,Bitumen(Tar),Dry,No influence on accident,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Harapanahalli-Holalu road,Small Bridge,yallapura Village,150 Mt,,ಹರಪನಹಳ್ಳಿ-ಹೊಳಲು ಮುಖ್ಯ ರಸ್ತೆಯ ಯಲ್ಲಾಪುರ ಗ್ರಾಮದ ಹತ್ತಿರದ ಪೂಜಾರ ಮರಿಯಪ್ಪ ಇವರ ಜಮೀನಿನ ಹತ್ತಿರ,14.80363,75.951769,10:59:00 PM
